a 3 1 1 1
a 3 5 2 1
a 3 1 1 2
a 3 4 2 2
a 3 2 2 7
a 3 5 3 7
a 3 5 3 7
a 3 2 3 13
a 3 5 4 13
a 3 5 4 13
a 1 3 4 20
a 2 2 2 21
a 2 5 3 21
a 1 3 3 27
a 2 2 1 29
a 2 5 2 29
a 1 3 2 35
a 5 3 1 36
